"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 16 18:45:43 GMT 2022","Thu Jun 16 18:45:47 GMT 2022","3997","","TelexTest","","TelexTest","TestNavigation","TestNavigation()","Navigation to the landing page"
